left,0,0,1.9331683,1.9261353,1.925836,2.0039468,1.9434932,1.8966566,1.7732056,1.5213655,1.5858593,1.4932337,1.4670471,1.7711107,1.8620903,1.8764555,0.23777416,0.27263972,-0.12000936,-0.31244332,-0.17372926,-0.10280103,-0.08738836,-0.14903906,0.06569091,-0.046088383,-0.017058687,0.13811551,0.19108722,0.11507132,0.11671733,0.15846622,-0.078410104,-0.14619595,0.012419921,-0.003890578,0.11447277,-0.006434417,-0.034117375,-0.10938509,-0.058957215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,0,0,-0.2853589,-0.29179335,-0.28640637,-0.36945525,-0.20111294,-0.45968673,-0.42392334,-0.89213943,0.091578215,0.02932897,0.5231331,0.4293103,0.92401224,0.6474819,0.36945525,0.5856816,0.30900165,0.09546879,-0.2379238,-0.34596214,-0.5201403,-0.75866264,-0.5940613,-0.6739678,-0.89213943,-0.5587468,-0.25303718,-0.12479776,0.48317984,0.37753567,0.25737667,0.78170687,1.1578958,0.9317934,0.95633394,0.95753103,1.4607623,1.3977649,1.5227122,1.3736732,1.2345103,1.3620015,1.6410756,1.6183307,1.2195464,1.1770494,0.9588778,1.1468226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0,0,0.9708488,0.62084645,0.28206688,0.52777183,0.4655226,0.1695394,-2.235586,-4.514866,-6.5786676,-8.505851,-9.797373,-10.662727,-11.822568,-12.795063,-13.061717,-13.524546,-14.76594,-15.727212,-15.796045,-15.539716,-15.827619,-16.22371,-16.11657,-15.552884,-14.74514,-14.634109,-13.490429,-12.727127,-12.598887,-11.662605,-11.201571,-11.057322,-11.384279,-11.682358,-12.113014,-12.435334,-12.500426,-12.67655,-12.681189,-12.379519,-12.050765,-11.613375,-12.026075,-12.229134,-12.212973,-11.522844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0,0,-10.749367,-10.4527855,-10.720188,-9.678411,-8.497321,0.459986,0.56772506,0.106691614,0.09487024,-0.022296004,0.15502456,0.34685996,0.27593175,0.2264017,0.22460605,0.27353755,0.2009633,0.004040215,-0.50742114,-0.9736919,-1.1504139,-1.5804724,-2.1691468,-2.967164,-3.4093432,-4.321534,-4.607342,-5.2545247,-5.943606,-5.6109614,-5.526117,-5.744737,-6.082619,-5.9892454,-5.5998883,-4.8416743,-5.112818,-5.6699185,-6.5399117,-6.5129766,-3.7650318,-2.385822,-2.2203228,-0.1297358,2.0763714,5.545869,7.034015,8.907927,11.808502,13.179033,13.8536,12.445808,10.717494,8.598327,5.9515367,5.65675,4.334702,2.909853,1.541417,0.3954922,-0.11566987,-0.13661914,-0.81627315,-1.1101614,-1.1592425,-1.1358991,-1.2077252,-1.0907085,-1.1460744,-1.1843816,-1.0951977,-1.1323078,-1.0372878,-0.65182143,-0.76075757,-0.6109703,-0.5163994,-0.48931497,-0.5032313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
square,0,0,-0.3167828,-0.2605191,-0.1491887,-0.2614169,-0.10923545,0.01316811,-0.14754269,-0.13213001,-0.03561375,0.15248072,0.09412205,-0.015263036,8.781333,8.766968,2.268955,1.0103531,0.6419453,0.85921913,0.5439327,-0.03995324,0.6061819,0.97862995,0.5832874,-0.087089084,-0.10699089,0.6569091,1.1065701,1.5752351,1.8270751,2.9267619,2.7253497,2.3572412,2.1172225,1.7636288,0.9828198,0.85697454,0.4777929,0.23867199,-0.31603462,-0.5710171,0.012270284,-0.1842039,-0.11552023,0.6051345,2.0709844,3.231873,4.275296,6.0012164,8.3206,7.679402,7.66369,8.72073,7.9949875,6.295703,4.3547535,3.5227685,3.1685762,1.9544168,-1.282095,-2.8297968,-2.9237692,-4.011784,-5.9388175,-7.137564,-6.14831,-5.147683,-4.720019,-4.336348,-4.0532336,-2.6889877,-1.360954,-0.19572599,0.19826983,-0.7966706,-0.36511576,0.20694882,-0.33414078,-0.6151602,-0.17357962,0.30226797,-0.003591303,-0.15248072,-2.99E-04,-0.30511108,-0.0664391,0.16071078,0.4225766,-0.1189619,0.085891984,0.15188217,0.56278706,0.5805939,0.23657705,-0.22460605,-0.5729624,-0.42078096,-0.22729953,-0.21517888,-0.13856442,-0.09172785,0.24720132,0.52058923,0.61067104,0.86011696,0.9295488,0.90515786,0.947206,0.9801263,0.7553706,0.8777742,0.9196727,0.8355764,0.6223428,0.36870706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
triangle,0,0,0.20440497,0.13317747,0.25378537,0.40836102,0.33728316,0.2709937,0.16774376,0.47913963,0.3426701,0.31423897,0.16519992,0.039653964,-2.5019407,-1.2641385,1.7931074,3.2185552,4.203919,6.026056,7.867945,8.3829975,8.2933655,8.078935,7.770681,7.2699933,6.5291376,6.087258,5.8771667,5.203199,4.358644,3.8078282,3.7630866,3.1124623,2.7109845,2.835932,2.5631425,2.733879,2.5025394,2.3005285,2.5547628,2.6152165,2.5647886,2.1688476,1.635539,2.2650645,2.6954222,2.3650224,1.9476831,1.8505683,2.524985,2.0281882,1.3839983,1.3953707,1.6934488,1.6795325,1.4308348,1.3958195,2.1018097,2.5326164,2.8728924,2.9465141,3.7820904,5.2846017,5.9030538,7.1688385,8.133701,9.398738,10.020183,11.198878,12.166735,12.310087,12.483068,11.9497595,10.848128,10.111312,7.9759836,5.4086514,2.28347,-0.63206923,-2.333,-4.0216603,-6.33401,-8.235605,-8.732851,-8.478617,-8.606707,-8.658031,-8.016236,-7.711574,-7.319823,-6.299743,-5.460426,-4.698621,-4.2007766,-3.7140055,-2.4756045,-1.3235446,-0.94885206,-0.9446622,-0.24465749,0.27353755,0.40686464,0.42586863,0.338181,0.094570965,-0.06599019,-0.3345897,-0.50607437,-0.65526307,-0.5966051,-0.732925,-0.571466,-0.4149451,-0.5832874,-0.5102642,-0.48153383,-0.2877531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
circleCw,0,0,-0.20231004,-0.18629882,-0.20006548,0.08319851,0.032022446,0.035164837,0.011522096,-0.02873042,0.05057751,0.17687166,0.197372,0.11267712,0.7010522,1.8813937,5.4590793,5.7040358,5.8185086,6.1285577,7.0875854,7.524527,7.173627,6.779182,6.264878,5.4882584,5.033959,4.385729,3.6884174,2.9041667,2.5124154,2.4971523,3.4738371,3.1467292,2.2224178,2.479046,2.771139,2.15538,1.5916952,1.3660417,1.1909657,1.2805986,0.60423666,0.3696049,-0.16534956,-0.43544543,-0.6205472,-1.0217255,-1.5210663,-1.9045875,-2.3989902,-2.752434,-3.1153054,-3.2977135,-3.5351884,-3.4246063,-2.9346926,-2.7044005,-2.2626703,-1.8394951,-1.5135844,-1.1680712,-1.3730747,-1.3480852,-0.85577744,-1.0016742,-1.3605051,-0.92895025,-0.0525228,0.27757776,0.6112696,0.7600094,0.8728362,1.4324808,1.4737808,1.2387002,1.1236287,0.84126264,0.6199486,0.6865373,0.81432784,0.56443304,0.4679168,0.40761283,0.48512512,0.42841247,0.3486556,0.28984803,0.28386253,0.31109658,0.4405331,0.44621935,0.39893386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
circleCcw,0,0,0.2551321,0.24525604,0.11866262,0.03172317,-0.06988076,-0.050727148,0.06868366,0.14784196,0.10414778,0.07377134,0.12000936,-3.0029275,-2.77069,-3.2080805,-3.2001498,-3.4554317,-3.4284968,-3.00607,-2.842516,-2.5858874,-2.1728876,-1.9015948,-1.5192707,-1.0254666,-0.33803135,-0.17612346,-0.055066638,0.084096335,0.2240075,0.34401685,0.20814592,-0.010923545,-0.065541275,-0.13198037,-0.1882441,-0.38890815,-0.49410337,-0.5068226,-0.7152678,-0.787842,-0.56996965,-0.52852005,-0.4950012,-0.27862522,0.091578215,0.3230676,0.36975452,0.31334114,0.39758712,0.5674258,0.6323685,0.59047,0.4429273,0.3179799,0.26081836,0.024690205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
left,0,1,-0.24944589,-0.43110594,-0.63087213,-0.7471406,-0.82240826,-0.8393173,-0.5989993,-0.2510919,-0.02124854,-0.014065935,0.14275427,0.31483752,0.62084645,0.39983168,-0.1818097,-0.15457565,0.15023616,0.042347442,0.032621,-0.012120646,0.037110128,-0.048482586,-0.12913725,0.006135142,0.07811083,0.020201078,-0.14305355,-0.19587563,-0.24405894,0.12674305,0.27907413,0.351798,0.10444705,0.25288755,-0.041599255,-0.16609775,-0.14185645,-0.0724246,0.061501056,-0.21877018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,0,1,-0.30496144,-0.46507367,-0.2045546,-0.119261175,-0.08259996,0.08304887,0.26515785,0.08604162,0.07646482,0.07466917,0.09920973,0.054168813,0.11911154,0.052971713,0.008379706,-0.024241293,-0.037708677,0.05207389,0.29703066,0.6991069,0.93358904,1.2514193,1.348983,0.95872813,0.5246295,0.6642413,0.5719149,0.40821138,0.46028528,0.46896425,0.2136825,0.28505963,0.5030816,0.3847183,0.65780693,0.7233482,0.89573073,0.80101013,0.29134443,0.75357497,0.29059622,0.5969044,0.6361095,1.2277765,0.197372,0.09187749,-0.4611831,-0.72155255,-1.6015713,-1.5095441,-1.1846809,-1.1221324,-1.2493243,-1.0806828,-0.911293,-0.7627029,-0.7149685,-0.29568392,-0.009576807,-0.12823942,-0.17342998,0.22954409,0.7860463,0.75222826,0.29508537,0.46941316,0.6135142,0.5602432,0.34925416,0.14814124,0.3321955,-0.011073183,-0.25124153,-0.46986207,-0.18659809,0.16924013,0.22460605,0.19108722,0.24660277,0.27009588,0.2662053,0.37110126,0.30526072,0.425719,0.30780455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
up,0,1,0.3390788,0.3007716,0.2805705,0.13183074,-0.10534488,-0.13227965,-0.20081367,-0.14589667,0.040402155,0.1050456,-0.015562311,-0.014814123,-0.05312135,-0.10818799,-0.34715924,-0.3139397,-0.41434655,-0.71601593,-0.90785134,-0.98700964,0.08140286,1.4929343,4.9806876,8.746917,9.79827,9.79827,9.795278,9.78989,9.789592,9.815478,9.890298,10.03395,7.0857897,3.5166333,0.16983868,-3.3035495,-5.144541,-5.7680807,-6.5666966,-7.4773912,-8.3203,-9.320777,-9.8855095,-10.182839,-10.016592,-10.279954,-10.44231,-10.192864,-9.665093,-9.6208,-8.976161,-8.067562,-7.299023,-6.1599817,-5.5033717,-4.747103,-3.983802,-3.5497034,-2.992004,-2.5851393,-2.5881321,-2.5152586,-2.4872763,-2.2628198,-2.007538,-1.9125183,-1.7486651,-1.9726726,-1.8429368,-1.8579005,-2.0142717,-2.178125,-2.3904607,-2.345719,-2.408567,-2.7027545,-3.0732572,-3.2983122,-2.9737482,-2.8690019,-3.135656,-2.023699,-1.5068507,-0.7230489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
down,0,1,-0.3345897,-0.122253925,0.14080898,0.8596681,1.5729905,3.4985273,4.047548,3.6053684,1.2208933,1.2615947,-0.030974984,0.04563947,0.13422494,0.004938041,-0.04997896,-0.07616554,-0.06404489,-0.24106619,-0.2959832,-0.57595515,-0.7459435,-0.9184756,-1.2421417,-1.6977882,-2.1897967,-3.0246248,-3.9318779,-4.5049896,-5.125387,-5.695207,-6.4858923,-7.162853,-7.656657,-7.5933604,-6.971317,-7.071574,-7.00723,-6.324583,-5.0402436,-3.210026,-1.3513772,0.47794253,2.46917,4.5377603,6.9325604,7.9608703,7.0320697,5.231181,8.583662,7.3958387,5.1146135,4.7203183,5.5626283,13.095685,7.0784574,5.245846,3.8187518,0.34252048,-0.8183681,-1.4377182,-1.2452842,-0.3716998,0.7707833,1.0250176,0.6962638,0.31364042,-0.16220717,-0.6266823,-0.7115268,-0.3139397,-0.048931498,0.5755062,0.7532757,0.86041623,0.41958386,0.039504327,-0.15337855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
square,0,1,-0.3446154,-0.24136546,-0.12644377,-0.07092822,-0.017956512,-0.041150343,0.025737667,-0.14185645,-0.18779519,-0.092176765,-0.049530048,-0.061501056,-0.09861118,-0.008678981,-0.03172317,5.746982,5.758953,-0.07047931,-0.15248072,-0.11956045,-0.12988544,-0.08334815,0.066139825,0.09606735,0.049230773,0.11492168,0.14903906,0.23268647,0.5291186,0.51475334,0.7104794,1.1364976,0.9931448,1.1299136,0.84006554,0.5790975,-0.09187749,0.18779519,0.19348143,0.26366147,-0.012569559,-0.36346975,0.10923545,0.41299978,0.10115502,-0.1945289,-0.7163152,-0.76210433,-0.8912416,-1.1655273,-1.9042882,-1.9571103,-2.0489876,-2.0646996,-2.6078842,-3.3794158,-3.152565,-3.01834,-3.1524155,-3.7532105,-4.229058,-3.427599,-2.951901,-2.6333225,-2.285116,-1.7253217,-0.9507974,0.20201077,1.5092449,2.7850552,3.3625066,3.8744168,4.1906013,4.1165304,3.7008374,3.9335237,3.4394205,3.2263365,2.6189573,1.8567034,0.9507974,0.3580828,0.38935706,-0.08424597,-0.5912182,-0.56667763,-0.38097733,-0.95483756,-0.51714754,0.47135845,0.81672204,1.0045172,1.532738,2.0501847,1.49473,0.92401224,0.95124626,1.0489596,0.82360536,0.4635773,0.5460276,0.0839467,-0.2220622,-0.4385878,0.13736732,0.60693014,1.2496237,2.379537,3.92679,5.0276737,5.895871,6.6485486,7.630321,7.9306436,7.873781,6.7999816,5.6356516,4.414459,3.4822168,1.7331028,-0.4707599,-1.743727,-3.054253,-4.26946,-5.3326354,-5.5720553,-5.3591213,-4.8557405,-4.631583,-4.3281183,-4.183269,-2.7757776,-1.6002246,-1.8754082,-0.4973954,0.61860186,1.5372272,2.5140615,2.1425111,1.7588404,0.89184016,0.8447043,-0.16894086,-1.778443,-2.2981343,-2.0590134,-2.1076458,-2.0883424,-1.8239328,-2.0385132,-1.6455648,-0.58987147,-0.25617957,-0.43350014,-0.50517654,-0.18629882,-0.18270752,-0.055964466,-0.20186113,-0.44547117,0.08664017,0.19946693,0.004638766,0.07811083,0.12090719,0.22251113,0.056563016,-0.058957215,0.06494272,-0.14709377,0.06584055,0.16160862,0.1731307,0.15906477,0.021996727,0.009726444,0.087089084,0.22954409,0.002843115,-0.084694885,-0.17642274,-0.38172552,-0.3494038,-0.47854108,-0.2765303,-0.15771803,-0.06628946,0.017806875,0.25094226,0.3657143,0.40132806,0.46223056,0.4055179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
triangle,0,1,0.093972415,-0.009876082,-0.19422962,-0.11746552,-0.14095862,-0.15218145,-0.12150574,0.055365913,0.08843583,0.2021604,0.41359833,0.490961,-0.47105917,-0.53330845,-0.8714894,-1.5903485,-1.5940894,-1.3118728,-1.2880806,-1.3935751,-1.8463784,-2.7428572,-3.5202246,-3.7360022,-3.5488055,-2.9162874,-3.0603883,-2.9285576,-2.6265888,-2.0085857,-2.229301,-2.4681227,-1.8194437,-1.4975731,-1.3447932,-0.68339497,0.7161656,1.13964,1.6922517,2.7624598,3.3445501,3.8971617,4.364929,4.300435,4.197036,3.9522285,3.6800377,2.9768906,2.0512323,0.9202713,-0.12988544,-1.1288661,-1.8439842,-1.3994108,-1.7755998,-2.0268414,-2.016217,-2.3873184,-2.4350529,-2.521244,-1.1760019,0.14903906,0.61261636,0.8245032,0.93209267,1.1746552,1.4068928,1.1300632,1.0965444,1.1571476,1.1260229,1.4264953,1.6552912,2.7980735,4.130297,5.1806035,6.964284,8.482207,9.036316,9.787946,10.513089,10.125827,8.958803,7.391499,5.671265,3.6400845,1.4942812,-0.57879823,-1.927931,-3.0912137,-3.5332432,-4.8609776,-6.23091,-7.25907,-7.417087,-7.2560773,-6.5668464,-6.37127,-6.5258455,-6.233753,-5.109376,-4.4584527,-3.755904,-3.1622915,-2.5676317,-1.4826094,-0.9920973,-0.5813421,-0.50502694,-0.406715,-0.15682021,0.19288288,0.262614,0.24181437,0.08903438,0.1755249,0.5092168,0.21173722,0.18001404,0.30974984,0.56652796,0.7902362,0.7989152,0.5455787,0.27039516,-0.07811083,-0.37633857,-0.4269161,-0.11192893,0.2021604,0.30526072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
